timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1488856394024,0,-257,-5.64697265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394025,0,5,1.0986328125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394025,0,24,5.2734375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394025,0,43,9.448242187500001E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394026,0,39,8.5693359375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394026,0,25,5.4931640625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394026,0,33,7.2509765625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394027,0,42,9.228515625000002E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394027,0,32,7.03125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394027,0,12,2.63671875E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394028,0,25,5.4931640625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394028,0,58,1.2744140625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394028,0,76,1.669921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394029,0,72,1.58203125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394029,0,42,9.228515625000002E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394029,0,13,2.8564453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394040,0,35,7.6904296875E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394041,0,48,1.0546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394059,0,22,4.833984375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394059,0,20,4.39453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394059,0,43,9.448242187500001E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394060,0,50,1.0986328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394060,0,32,7.03125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394060,0,27,5.9326171875000005E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394060,0,45,9.8876953125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394061,0,49,1.07666015625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394061,0,28,6.15234375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394061,0,12,2.63671875E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394062,0,4,8.7890625E-7,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394063,0,-261,-5.73486328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394063,0,-269,-5.9106445312499996E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394063,0,-269,-5.9106445312499996E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394064,0,-265,-5.82275390625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394064,0,-257,-5.64697265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394064,0,7,1.5380859375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394065,0,20,4.39453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394077,0,20,4.39453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394077,0,9,1.9775390625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394103,0,0,0.0,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394103,0,-259,-5.69091796875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394104,0,-264,-5.80078125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394104,0,-267,-5.86669921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394105,0,0,0.0,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394105,0,20,4.39453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394105,0,11,2.4169921875E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394106,0,-257,-5.64697265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394106,0,-266,-5.8447265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394107,0,-278,-6.108398437500001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394108,0,-286,-6.2841796875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394108,0,-292,-6.416015625000001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394108,0,-286,-6.2841796875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394109,0,-282,-6.1962890625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394109,0,-278,-6.108398437500001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394109,0,-264,-5.80078125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394110,0,3,6.591796875E-7,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394110,0,13,2.8564453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394110,0,17,3.7353515625000003E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394110,0,20,4.39453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394129,0,18,3.955078125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394129,0,-258,-5.6689453125000004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394129,0,-273,-5.998535156250001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394130,0,-273,-5.998535156250001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394130,0,-283,-6.218261718750001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394130,0,-295,-6.48193359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394131,0,-289,-6.35009765625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394131,0,-266,-5.8447265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394131,0,16,3.515625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394132,0,21,4.614257812500001E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394145,0,10,2.197265625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394146,0,-262,-5.7568359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394147,0,-277,-6.0864257812500005E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394148,0,-283,-6.218261718750001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394148,0,-274,-6.0205078124999997E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394149,0,-261,-5.73486328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394150,0,-260,-5.712890625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394151,0,-263,-5.7788085937500005E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394151,0,-283,-6.218261718750001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394152,0,-296,-6.50390625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394153,0,-286,-6.2841796875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394154,0,-281,-6.17431640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394154,0,-284,-6.240234375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394155,0,-292,-6.416015625000001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394156,0,-282,-6.1962890625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394157,0,-260,-5.712890625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394157,0,4,8.7890625E-7,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394163,0,5,1.0986328125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394164,0,18,3.955078125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394164,0,33,7.2509765625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394185,0,43,9.448242187500001E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394186,0,43,9.448242187500001E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394188,0,34,7.4707031250000005E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394189,0,34,7.4707031250000005E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394190,0,45,9.8876953125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394190,0,51,1.1206054687499999E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394191,0,54,1.1865234375000001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394192,0,64,1.40625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394192,0,66,1.4501953125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394192,0,55,1.20849609375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394198,0,48,1.0546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394199,0,51,1.1206054687499999E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394199,0,42,9.228515625000002E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394200,0,26,5.712890625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394200,0,27,5.9326171875000005E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394200,0,48,1.0546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394200,0,70,1.5380859375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394201,0,89,1.95556640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394201,0,107,2.35107421875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394201,0,-125,-2.74658203125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394215,0,-109,-2.39501953125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394229,0,-100,-2.197265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394230,0,-84,-1.8457031250000004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394230,0,-85,-1.86767578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394231,0,-94,-2.0654296875000002E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394232,0,-85,-1.86767578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394232,0,-80,-1.7578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394232,0,-69,-1.51611328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394233,0,-24,-5.2734375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394233,0,261,5.73486328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394233,0,-3,-6.591796875E-7,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394234,0,-11,-2.4169921875E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394234,0,268,5.8886718750000006E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394234,0,299,6.56982421875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394234,0,320,7.03125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394235,0,315,6.92138671875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394237,0,288,6.328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394238,0,260,5.712890625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394238,0,-15,-3.2958984375E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394239,0,-30,-6.591796875E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394264,0,-41,-9.008789062499999E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394277,0,-62,-1.3623046875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394278,0,-103,-2.26318359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394278,0,106,2.3291015625000003E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394279,0,85,1.86767578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394279,0,88,1.93359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394279,0,83,1.82373046875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394279,0,80,1.7578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394280,0,75,1.64794921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394280,0,85,1.86767578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394281,0,108,2.3730468750000002E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394281,0,-119,-2.6147460937500004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394282,0,-119,-2.6147460937500004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394282,0,-110,-2.4169921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394283,0,-62,-1.3623046875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394283,0,269,5.9106445312499996E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394283,0,323,7.09716796875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394283,0,279,6.13037109375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394284,0,-90,-1.9775390625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394284,0,73,1.6040039062500002E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394301,0,61,1.34033203125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394311,0,124,2.724609375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394312,0,-106,-2.3291015625000003E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394312,0,101,2.2192382812500002E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394312,0,65,1.42822265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394312,0,56,1.23046875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394313,0,61,1.34033203125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394313,0,60,1.318359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394314,0,75,1.64794921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394325,0,-111,-2.43896484375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394325,0,-89,-1.95556640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394325,0,50,1.0986328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394325,0,-382,-8.3935546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394326,0,-211,-4.63623046875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394326,0,-220,-4.833984375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394326,0,-242,-5.3173828125000005E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394327,0,-184,-4.04296875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394327,0,33,7.2509765625E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394327,0,-5,-1.0986328125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394328,0,359,7.88818359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394343,0,167,3.6694335937500004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394344,0,215,4.72412109375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394344,0,513,1.127197265625E-4,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394345,0,236,5.185546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394345,0,139,3.0541992187500004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394346,0,257,5.64697265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394361,0,104,2.28515625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394362,0,-291,-6.39404296875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394362,0,-376,-8.261718750000001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394363,0,-137,-3.0102539062499998E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394363,0,-376,-8.261718750000001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394364,0,-348,-7.646484375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394364,0,-327,-7.18505859375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394365,0,-314,-6.8994140625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394365,0,-314,-6.8994140625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394367,0,-344,-7.558593750000001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394368,0,-142,-3.1201171875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394368,0,-179,-3.93310546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394369,0,-145,-3.18603515625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394369,0,-301,-6.613769531250001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394370,0,13,2.8564453125E-6,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394370,0,-265,-5.82275390625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394372,0,-308,-6.767578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394373,0,-337,-7.40478515625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394373,0,-364,-7.998046875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394374,0,-146,-3.2080078125000004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394374,0,-188,-4.1308593750000004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394375,0,-216,-4.7460937500000004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394375,0,-210,-4.6142578125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394380,0,-186,-4.0869140625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394399,0,-198,-4.3505859375000006E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394399,0,-243,-5.33935546875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394400,0,-513,-1.127197265625E-4,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394400,0,-174,-3.8232421875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394400,0,-315,-6.92138671875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394401,0,-263,-5.7788085937500005E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394401,0,-266,-5.8447265625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394401,0,-291,-6.39404296875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394401,0,-332,-7.294921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394402,0,-136,-2.9882812500000002E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394402,0,-196,-4.306640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394402,0,-229,-5.03173828125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394403,0,-237,-5.2075195312500004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394405,0,-522,-1.14697265625E-4,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394405,0,-603,-1.3249511718750002E-4,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394406,0,-403,-8.854980468749999E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394406,0,-596,-1.3095703125E-4,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394406,0,-196,-4.306640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394407,0,-332,-7.294921875E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394407,0,-295,-6.48193359375E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394431,0,-334,-7.338867187500001E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394431,0,-129,-2.8344726562500002E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394432,0,-146,-3.2080078125000004E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394432,0,-148,-3.251953125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394433,0,-165,-3.62548828125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394433,0,-193,-4.2407226562500005E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394433,0,-196,-4.306640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394434,0,-178,-3.9111328125E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
1488856394434,0,-217,-4.76806640625E-5,83,29,54,16760248,158781,3299,4439,15521,17180,2553,3389,Tag0,unknown
